#position,date,temperatur(degree celsius),datafoldername
0580608256,2015-04-07 11:54:26,25.87,0
0580608288,2015-04-07 11:54:36,25.87,1
0580608320,2015-04-07 11:54:46,25.87,2
0580608352,2015-04-07 11:54:56,25.94,3
0580608384,2015-04-07 11:55:06,25.94,4
0580608416,2015-04-07 11:55:16,25.94,5
0580608448,2015-04-07 11:55:26,25.87,6
0580608480,2015-04-07 11:55:36,25.87,7
0580608512,2015-04-07 11:55:46,25.87,8
0580608544,2015-04-07 11:55:57,25.87,9
0580608576,2015-04-07 11:56:07,25.87,10
0580608609,2015-04-07 11:56:17,25.87,11
0580608641,2015-04-07 11:56:27,25.94,12
0580608673,2015-04-07 11:56:37,25.94,13
0580608705,2015-04-07 11:56:47,25.94,14
0580608737,2015-04-07 11:56:57,25.87,15
0580608769,2015-04-07 11:57:07,25.87,16
0580608801,2015-04-07 11:57:17,25.94,17
0580608833,2015-04-07 11:57:27,25.87,18
0580608865,2015-04-07 11:57:38,25.94,19
0580608897,2015-04-07 11:57:48,25.87,20
0580608929,2015-04-07 11:57:58,25.94,21
0580608961,2015-04-07 11:58:08,25.87,22
0580608993,2015-04-07 11:58:18,25.87,23
0583809154,2015-04-07 11:58:28,25.94,24
0583809122,2015-04-07 11:58:38,25.94,25
0583809089,2015-04-07 11:58:48,25.87,26
0583809057,2015-04-07 11:58:58,25.94,27
0583809025,2015-04-07 11:59:08,25.94,28
0583808993,2015-04-07 11:59:19,25.87,29
0583808961,2015-04-07 11:59:29,25.94,30
0583808929,2015-04-07 11:59:39,25.87,31
0583808897,2015-04-07 11:59:49,25.87,32
0583808865,2015-04-07 11:59:59,25.87,33
0583808833,2015-04-07 12:00:09,25.94,34
0583808801,2015-04-07 12:00:19,25.87,35
0583808769,2015-04-07 12:00:29,25.87,36
0583808737,2015-04-07 12:00:39,25.94,37
0583808705,2015-04-07 12:00:49,25.87,38
0583808673,2015-04-07 12:00:59,25.87,39
0583808641,2015-04-07 12:01:10,25.94,40
0583808609,2015-04-07 12:01:20,25.87,41
0583808576,2015-04-07 12:01:30,25.87,42
0583808544,2015-04-07 12:01:40,25.87,43
0583808512,2015-04-07 12:01:50,25.87,44
0583808480,2015-04-07 12:02:00,25.87,45
0583808448,2015-04-07 12:02:10,25.87,46
0583808416,2015-04-07 12:02:20,25.87,47
0583808384,2015-04-07 12:02:30,25.94,48
0583808352,2015-04-07 12:02:40,25.87,49
0583808320,2015-04-07 12:02:50,25.87,50
0583808288,2015-04-07 12:03:01,25.94,51
0583808256,2015-04-07 12:03:11,25.87,52
0583808224,2015-04-07 12:03:21,25.94,53
0583808192,2015-04-07 12:03:31,25.87,54
0583808160,2015-04-07 12:03:41,25.94,55
0583808128,2015-04-07 12:03:51,25.94,56
0583808096,2015-04-07 12:04:01,25.87,57
0587007967,2015-04-07 12:04:11,25.87,58
0587007999,2015-04-07 12:04:21,25.87,59
0587008031,2015-04-07 12:04:31,25.94,60
0587008063,2015-04-07 12:04:41,25.87,61
0587008096,2015-04-07 12:04:52,25.87,62
0587008128,2015-04-07 12:05:02,25.94,63
0587008160,2015-04-07 12:05:12,25.94,64
0587008192,2015-04-07 12:05:22,25.94,65
0587008224,2015-04-07 12:05:32,25.94,66
0587008256,2015-04-07 12:05:42,25.87,67
0587008288,2015-04-07 12:05:52,25.87,68
0587008320,2015-04-07 12:06:02,25.87,69
0587008352,2015-04-07 12:06:12,25.87,70
0587008384,2015-04-07 12:06:22,25.87,71
0587008416,2015-04-07 12:06:33,25.87,72
0587008448,2015-04-07 12:06:43,25.94,73
0587008480,2015-04-07 12:06:53,25.87,74
0587008512,2015-04-07 12:07:03,25.87,75
0587008544,2015-04-07 12:07:13,25.87,76
0587008576,2015-04-07 12:07:23,25.87,77
0587008609,2015-04-07 12:07:33,25.87,78
0587008641,2015-04-07 12:07:43,25.94,79
0587008673,2015-04-07 12:07:53,25.87,80
0587008705,2015-04-07 12:08:03,25.94,81
0587008737,2015-04-07 12:08:13,25.87,82
0587008769,2015-04-07 12:08:24,25.94,83
0587008801,2015-04-07 12:08:34,25.94,84
0587008833,2015-04-07 12:08:44,25.94,85
0587008865,2015-04-07 12:08:54,25.87,86
0587008897,2015-04-07 12:09:04,25.87,87
0587008929,2015-04-07 12:09:14,25.87,88
0587008961,2015-04-07 12:09:24,25.87,89
0587008993,2015-04-07 12:09:34,25.94,90
0587009025,2015-04-07 12:09:44,25.87,91
0587009057,2015-04-07 12:09:54,25.87,92
0587009089,2015-04-07 12:10:05,25.87,93
0587009122,2015-04-07 12:10:15,25.87,94
0587009154,2015-04-07 12:10:25,25.87,95
0587009186,2015-04-07 12:10:35,25.87,96
0587009218,2015-04-07 12:10:45,25.94,97
0587009250,2015-04-07 12:10:55,25.87,98
0587009282,2015-04-07 12:11:05,25.87,99
0590309410,2015-04-07 12:11:15,25.87,100
0590309378,2015-04-07 12:11:25,25.87,101
0590309346,2015-04-07 12:11:35,25.87,102
0590309314,2015-04-07 12:11:45,25.94,103
0590309282,2015-04-07 12:11:56,25.87,104
0590309250,2015-04-07 12:12:06,25.87,105
0590309218,2015-04-07 12:12:16,25.87,106
0590309186,2015-04-07 12:12:26,25.87,107
0590309154,2015-04-07 12:12:36,25.94,108
0590309122,2015-04-07 12:12:46,25.87,109
0590309089,2015-04-07 12:12:56,25.94,110
0590309057,2015-04-07 12:13:06,25.87,111
0590309025,2015-04-07 12:13:16,25.87,112
0590308993,2015-04-07 12:13:26,25.94,113
0590308961,2015-04-07 12:13:36,25.94,114
0590308929,2015-04-07 12:13:46,25.87,115
0590308897,2015-04-07 12:13:57,25.94,116
0590308865,2015-04-07 12:14:07,25.87,117
0590308833,2015-04-07 12:14:17,25.94,118
0590308801,2015-04-07 12:14:27,25.94,119
0590308769,2015-04-07 12:14:37,25.87,120
0590308737,2015-04-07 12:14:47,25.94,121
0590308705,2015-04-07 12:14:57,25.94,122
0590308673,2015-04-07 12:15:07,26.00,123
0590308641,2015-04-07 12:15:17,25.94,124
0590308609,2015-04-07 12:15:27,25.94,125
0590308576,2015-04-07 12:15:37,25.94,126
0590308544,2015-04-07 12:15:47,25.94,127
0590308512,2015-04-07 12:15:57,25.94,128
0590308480,2015-04-07 12:16:08,25.94,129
0590308448,2015-04-07 12:16:18,25.94,130
0590308416,2015-04-07 12:16:28,26.00,131
0590308384,2015-04-07 12:16:38,25.94,132
0590308352,2015-04-07 12:16:48,25.94,133
0590308320,2015-04-07 12:16:58,25.94,134
0590308288,2015-04-07 12:17:08,26.00,135
0590308256,2015-04-07 12:17:18,25.94,136
0590308224,2015-04-07 12:17:28,25.94,137
0590308192,2015-04-07 12:17:38,25.94,138
0590308160,2015-04-07 12:17:48,25.94,139
0590308128,2015-04-07 12:17:58,25.94,140
0590308096,2015-04-07 12:18:09,26.00,141
0590308063,2015-04-07 12:18:19,25.94,142
0590308031,2015-04-07 12:18:29,26.00,143
0590307999,2015-04-07 12:18:39,25.94,144
0590307967,2015-04-07 12:18:49,25.94,145
0590307935,2015-04-07 12:18:59,25.94,146
0590307903,2015-04-07 12:19:09,25.94,147
0590307871,2015-04-07 12:19:19,25.94,148
0590307839,2015-04-07 12:19:29,25.94,149
0593507775,2015-04-07 12:19:39,25.94,150
0593507807,2015-04-07 12:19:49,26.00,151
0593507839,2015-04-07 12:19:59,26.00,152
0593507871,2015-04-07 12:20:10,25.94,153
0593507903,2015-04-07 12:20:20,25.94,154
0593507935,2015-04-07 12:20:30,25.94,155
0593507967,2015-04-07 12:20:40,25.94,156
0593507999,2015-04-07 12:20:50,25.94,157
0593508031,2015-04-07 12:21:00,25.94,158
0593508063,2015-04-07 12:21:10,25.94,159
0593508096,2015-04-07 12:21:20,25.94,160
0593508128,2015-04-07 12:21:30,25.94,161
0593508160,2015-04-07 12:21:40,25.94,162
0593508192,2015-04-07 12:21:50,25.94,163
0593508224,2015-04-07 12:22:00,25.94,164
0593508256,2015-04-07 12:22:10,25.94,165
0593508288,2015-04-07 12:22:21,25.94,166
0593508320,2015-04-07 12:22:31,25.94,167
0593508352,2015-04-07 12:22:41,25.87,168
0593508384,2015-04-07 12:22:51,25.94,169
0593508416,2015-04-07 12:23:01,25.94,170
0593508448,2015-04-07 12:23:11,25.94,171
0593508480,2015-04-07 12:23:21,25.94,172
0593508512,2015-04-07 12:23:31,25.94,173
0593508544,2015-04-07 12:23:41,25.94,174
0593508576,2015-04-07 12:23:51,25.94,175
0593508609,2015-04-07 12:24:01,25.94,176
0593508641,2015-04-07 12:24:11,25.94,177
0593508673,2015-04-07 12:24:22,25.94,178
0593508705,2015-04-07 12:24:32,25.94,179
0593508737,2015-04-07 12:24:42,25.94,180
0593508769,2015-04-07 12:24:52,25.94,181
0593508801,2015-04-07 12:25:02,25.94,182
0593508833,2015-04-07 12:25:12,25.94,183
0593508865,2015-04-07 12:25:22,25.94,184
0593508897,2015-04-07 12:25:32,25.94,185
0593508929,2015-04-07 12:25:42,26.00,186
0593508961,2015-04-07 12:25:52,25.87,187
0593508993,2015-04-07 12:26:02,25.94,188
0593509025,2015-04-07 12:26:12,25.87,189
0593509057,2015-04-07 12:26:22,25.94,190
0593509089,2015-04-07 12:26:33,25.94,191
0593509122,2015-04-07 12:26:43,25.94,192
0593509154,2015-04-07 12:26:53,25.94,193
0593509186,2015-04-07 12:27:03,25.94,194
0593509218,2015-04-07 12:27:13,25.94,195
0593509250,2015-04-07 12:27:23,25.94,196
0593509282,2015-04-07 12:27:33,25.94,197
0593509314,2015-04-07 12:27:43,25.94,198
0593509346,2015-04-07 12:27:53,25.94,199
0593509378,2015-04-07 12:28:03,25.87,200
0593509410,2015-04-07 12:28:13,25.94,201
0593509442,2015-04-07 12:28:23,25.94,202
0593509474,2015-04-07 12:28:33,25.94,203
0596709570,2015-04-07 12:28:43,25.94,204
0596709538,2015-04-07 12:28:54,25.94,205
0596709506,2015-04-07 12:29:04,25.94,206
0596709474,2015-04-07 12:29:14,25.94,207
0596709442,2015-04-07 12:29:24,25.94,208
0596709410,2015-04-07 12:29:34,25.94,209
0596709378,2015-04-07 12:29:44,25.94,210
0596709346,2015-04-07 12:29:54,25.94,211
0596709314,2015-04-07 12:30:04,25.94,212
0596709282,2015-04-07 12:30:14,25.94,213
0596709250,2015-04-07 12:30:24,26.00,214
0596709218,2015-04-07 12:30:34,25.87,215
0596709186,2015-04-07 12:30:44,25.94,216
0596709154,2015-04-07 12:30:54,25.94,217
0596709122,2015-04-07 12:31:04,25.94,218
0596709089,2015-04-07 12:31:15,25.94,219
0596709057,2015-04-07 12:31:25,25.94,220
0596709025,2015-04-07 12:31:35,25.94,221
0596708993,2015-04-07 12:31:45,25.94,222
0596708961,2015-04-07 12:31:55,26.00,223
0596708929,2015-04-07 12:32:05,25.94,224
0596708897,2015-04-07 12:32:15,25.94,225
0596708865,2015-04-07 12:32:25,25.94,226
0596708833,2015-04-07 12:32:35,25.94,227
0596708801,2015-04-07 12:32:45,25.94,228
0596708769,2015-04-07 12:32:56,25.94,229
0596708737,2015-04-07 12:33:06,25.94,230
0596708705,2015-04-07 12:33:16,25.94,231
0596708673,2015-04-07 12:33:26,25.94,232
0596708641,2015-04-07 12:33:36,25.94,233
0596708609,2015-04-07 12:33:46,25.94,234
0596708576,2015-04-07 12:33:56,25.94,235
0596708544,2015-04-07 12:34:06,25.94,236
0596708512,2015-04-07 12:34:16,25.94,237
0596708480,2015-04-07 12:34:26,25.94,238
0596708448,2015-04-07 12:34:36,25.94,239
0596708416,2015-04-07 12:34:47,25.94,240
0596708384,2015-04-07 12:34:57,25.94,241
0596708352,2015-04-07 12:35:07,25.94,242
0596708320,2015-04-07 12:35:17,25.94,243
0596708288,2015-04-07 12:35:27,25.94,244
0596708256,2015-04-07 12:35:37,25.94,245
0596708224,2015-04-07 12:35:47,25.94,246
0596708192,2015-04-07 12:35:57,25.94,247
0596708160,2015-04-07 12:36:07,25.94,248
0596708128,2015-04-07 12:36:17,25.94,249
0596708096,2015-04-07 12:36:27,25.87,250
0596708063,2015-04-07 12:36:37,25.94,251
0596708031,2015-04-07 12:36:48,25.94,252
0596707999,2015-04-07 12:36:58,25.87,253
0596707967,2015-04-07 12:37:08,25.87,254
0596707935,2015-04-07 12:37:18,25.94,255
0596707903,2015-04-07 12:37:28,25.87,256
0596707871,2015-04-07 12:37:38,25.94,257
0596707839,2015-04-07 12:37:48,25.94,258
0596707807,2015-04-07 12:37:58,25.94,259
0596707775,2015-04-07 12:38:08,25.94,260
0596707743,2015-04-07 12:38:18,25.94,261
0596707711,2015-04-07 12:38:28,25.94,262
0596707679,2015-04-07 12:38:39,25.94,263
0599907615,2015-04-07 12:38:49,25.94,264
0599907647,2015-04-07 12:38:59,25.94,265
0599907679,2015-04-07 12:39:09,25.87,266
0599907711,2015-04-07 12:39:19,25.94,267
0599907743,2015-04-07 12:39:29,25.94,268
0599907775,2015-04-07 12:39:39,25.94,269
0599907807,2015-04-07 12:39:50,25.94,270
0599907839,2015-04-07 12:40:00,25.94,271
0599907871,2015-04-07 12:40:10,25.94,272
0599907903,2015-04-07 12:40:20,25.94,273
0599907935,2015-04-07 12:40:30,25.94,274
0599907967,2015-04-07 12:40:40,25.94,275
0599907999,2015-04-07 12:40:50,25.94,276
0599908031,2015-04-07 12:41:00,25.94,277
0599908063,2015-04-07 12:41:10,25.94,278
0599908096,2015-04-07 12:41:20,25.94,279
0599908128,2015-04-07 12:41:30,26.00,280
0599908160,2015-04-07 12:41:40,25.94,281
0599908192,2015-04-07 12:41:51,25.94,282
0599908224,2015-04-07 12:42:01,25.87,283
0599908256,2015-04-07 12:42:11,25.94,284
0599908288,2015-04-07 12:42:21,25.94,285
0599908320,2015-04-07 12:42:31,25.94,286
0599908352,2015-04-07 12:42:41,25.94,287
0599908384,2015-04-07 12:42:51,25.94,288
0599908416,2015-04-07 12:43:01,25.94,289
0599908448,2015-04-07 12:43:11,25.94,290
0599908480,2015-04-07 12:43:21,25.94,291
0599908512,2015-04-07 12:43:32,25.94,292
0599908544,2015-04-07 12:43:42,25.94,293
0599908576,2015-04-07 12:43:52,25.94,294
0599908609,2015-04-07 12:44:02,25.94,295
0599908641,2015-04-07 12:44:12,26.00,296
0599908673,2015-04-07 12:44:22,25.87,297
0599908705,2015-04-07 12:44:32,25.87,298
0599908737,2015-04-07 12:44:42,25.94,299
0599908769,2015-04-07 12:44:52,25.94,300
0599908801,2015-04-07 12:45:02,25.94,301
0599908833,2015-04-07 12:45:12,25.94,302
0599908865,2015-04-07 12:45:22,25.94,303
0599908897,2015-04-07 12:45:33,25.94,304
0599908929,2015-04-07 12:45:43,25.94,305
0599908961,2015-04-07 12:45:53,25.94,306
0599908993,2015-04-07 12:46:03,26.00,307
0599909025,2015-04-07 12:46:13,25.94,308
0599909057,2015-04-07 12:46:23,25.94,309
0599909089,2015-04-07 12:46:33,25.87,310
0599909122,2015-04-07 12:46:43,25.94,311
0599909154,2015-04-07 12:46:53,25.94,312
0599909186,2015-04-07 12:47:03,25.94,313
0599909218,2015-04-07 12:47:13,25.94,314
0599909250,2015-04-07 12:47:24,25.94,315
0599909282,2015-04-07 12:47:34,25.94,316
0599909314,2015-04-07 12:47:44,25.94,317
0599909346,2015-04-07 12:47:54,25.94,318
0599909378,2015-04-07 12:48:05,25.94,319
0599909410,2015-04-07 12:48:15,25.94,320
0599909442,2015-04-07 12:48:25,25.87,321
0599909474,2015-04-07 12:48:35,25.94,322
0599909506,2015-04-07 12:48:45,25.94,323
0599909538,2015-04-07 12:48:55,25.87,324
0599909570,2015-04-07 12:49:05,25.94,325
0599909602,2015-04-07 12:49:15,25.94,326
0599909634,2015-04-07 12:49:25,25.87,327
0603109699,2015-04-07 12:49:35,25.94,328
0603109667,2015-04-07 12:49:45,25.94,329
0603109634,2015-04-07 12:49:56,25.94,330
0603109602,2015-04-07 12:50:06,25.94,331
0603109570,2015-04-07 12:50:16,25.87,332
0603109538,2015-04-07 12:50:26,25.87,333
0603109506,2015-04-07 12:50:36,25.94,334
0603109474,2015-04-07 12:50:46,25.94,335
0603109442,2015-04-07 12:50:56,25.94,336
0603109410,2015-04-07 12:51:06,25.94,337
0603109378,2015-04-07 12:51:16,25.94,338
0603109346,2015-04-07 12:51:26,25.94,339
0603109314,2015-04-07 12:51:36,25.94,340
0603109282,2015-04-07 12:51:46,25.94,341
0603109250,2015-04-07 12:51:57,25.94,342
0603109218,2015-04-07 12:52:07,25.94,343
0603109186,2015-04-07 12:52:17,25.94,344
0603109154,2015-04-07 12:52:27,25.94,345
0603109122,2015-04-07 12:52:37,25.94,346
0603109089,2015-04-07 12:52:47,25.87,347
0603109057,2015-04-07 12:52:57,25.94,348
0603109025,2015-04-07 12:53:07,25.94,349
0603108993,2015-04-07 12:53:17,25.87,350
0603108961,2015-04-07 12:53:28,25.87,351
0603108929,2015-04-07 12:53:38,25.94,352
0603108897,2015-04-07 12:53:48,25.94,353
0603108865,2015-04-07 12:53:58,25.94,354
0603108833,2015-04-07 12:54:08,25.94,355
0603108801,2015-04-07 12:54:18,25.94,356
0603108769,2015-04-07 12:54:28,25.94,357
0603108737,2015-04-07 12:54:38,25.94,358
0603108705,2015-04-07 12:54:48,25.94,359
0603108673,2015-04-07 12:54:58,25.94,360
0603108641,2015-04-07 12:55:08,25.94,361
0603108609,2015-04-07 12:55:19,25.94,362
0603108576,2015-04-07 12:55:29,25.94,363
0603108544,2015-04-07 12:55:39,25.94,364
0603108512,2015-04-07 12:55:49,25.94,365
0603108480,2015-04-07 12:55:59,25.94,366
0603108448,2015-04-07 12:56:09,26.00,367
0603108416,2015-04-07 12:56:19,25.94,368
0603108384,2015-04-07 12:56:29,25.94,369
0603108352,2015-04-07 12:56:39,25.87,370
0603108320,2015-04-07 12:56:49,25.94,371
0603108288,2015-04-07 12:56:59,25.94,372
0603108256,2015-04-07 12:57:10,25.94,373
0603108224,2015-04-07 12:57:20,25.94,374
0603108192,2015-04-07 12:57:30,25.94,375
0603108160,2015-04-07 12:57:40,25.94,376
0603108128,2015-04-07 12:57:50,25.87,377
0603108096,2015-04-07 12:58:00,25.94,378
0603108063,2015-04-07 12:58:10,25.94,379
0603108031,2015-04-07 12:58:20,25.87,380
0603107999,2015-04-07 12:58:30,25.94,381
0603107967,2015-04-07 12:58:40,25.94,382
0603107935,2015-04-07 12:58:50,25.94,383
0603107903,2015-04-07 12:59:01,25.94,384
0603107871,2015-04-07 12:59:11,25.94,385
0603107839,2015-04-07 12:59:21,25.94,386
0603107807,2015-04-07 12:59:31,25.94,387
0603107775,2015-04-07 12:59:41,25.94,388
0603107743,2015-04-07 12:59:51,25.94,389
0603107711,2015-04-07 13:00:01,25.94,390
0603107679,2015-04-07 13:00:11,25.94,391
0603107647,2015-04-07 13:00:21,25.94,392
0603107615,2015-04-07 13:00:31,25.94,393
0603107583,2015-04-07 13:00:41,25.94,394
0603107550,2015-04-07 13:00:52,25.94,395
0606307486,2015-04-07 13:01:02,25.94,396
0606307518,2015-04-07 13:01:12,25.94,397
0606307550,2015-04-07 13:01:22,25.94,398
0606307583,2015-04-07 13:01:32,25.94,399
0606307615,2015-04-07 13:01:42,26.00,400
0606307647,2015-04-07 13:01:52,25.94,401
0606307679,2015-04-07 13:02:02,25.94,402
0606307711,2015-04-07 13:02:12,25.94,403
0606307743,2015-04-07 13:02:22,25.94,404
0606307775,2015-04-07 13:02:32,25.94,405
0606307807,2015-04-07 13:02:43,25.94,406
0606307839,2015-04-07 13:02:53,25.94,407
0606307871,2015-04-07 13:03:03,25.87,408
0606307903,2015-04-07 13:03:13,25.94,409
0606307935,2015-04-07 13:03:23,25.94,410
0606307967,2015-04-07 13:03:33,25.94,411
0606307999,2015-04-07 13:03:43,25.94,412
0606308031,2015-04-07 13:03:53,25.94,413
0606308063,2015-04-07 13:04:03,25.87,414
0606308096,2015-04-07 13:04:13,25.94,415
0606308128,2015-04-07 13:04:23,25.94,416
0606308160,2015-04-07 13:04:34,25.94,417
0606308192,2015-04-07 13:04:44,25.94,418
0606308224,2015-04-07 13:04:54,25.94,419
0606308256,2015-04-07 13:05:04,25.87,420
0606308288,2015-04-07 13:05:14,25.94,421
0606308320,2015-04-07 13:05:24,25.94,422
0606308352,2015-04-07 13:05:34,25.94,423
0606308384,2015-04-07 13:05:44,25.94,424
0606308416,2015-04-07 13:05:54,25.94,425
0606308448,2015-04-07 13:06:05,25.94,426
0606308480,2015-04-07 13:06:15,25.87,427
0606308512,2015-04-07 13:06:25,26.00,428
0606308544,2015-04-07 13:06:35,25.94,429
0606308576,2015-04-07 13:06:45,25.94,430
0606308609,2015-04-07 13:06:55,25.94,431
0606308641,2015-04-07 13:07:05,25.94,432
0606308673,2015-04-07 13:07:15,25.94,433
0606308705,2015-04-07 13:07:25,25.94,434
0606308737,2015-04-07 13:07:35,25.94,435
0606308769,2015-04-07 13:07:45,25.94,436
0606308801,2015-04-07 13:07:56,25.94,437
0606308833,2015-04-07 13:08:06,26.00,438
0606308865,2015-04-07 13:08:16,25.94,439
0606308897,2015-04-07 13:08:26,25.94,440
0606308929,2015-04-07 13:08:36,25.94,441
0606308961,2015-04-07 13:08:46,25.94,442
0606308993,2015-04-07 13:08:56,25.87,443
0606309025,2015-04-07 13:09:06,25.94,444
0606309057,2015-04-07 13:09:16,25.94,445
0606309089,2015-04-07 13:09:26,25.94,446
0606309122,2015-04-07 13:09:36,25.94,447
0606309154,2015-04-07 13:09:47,25.94,448
0606309186,2015-04-07 13:09:57,25.94,449
0606309218,2015-04-07 13:10:07,25.94,450
0606309250,2015-04-07 13:10:17,25.94,451
0606309282,2015-04-07 13:10:27,25.94,452
0606309314,2015-04-07 13:10:37,25.94,453
0606309346,2015-04-07 13:10:47,26.00,454
0606309378,2015-04-07 13:10:57,25.94,455
0606309410,2015-04-07 13:11:07,25.94,456
0606309442,2015-04-07 13:11:17,25.94,457
0606309474,2015-04-07 13:11:27,25.94,458
0606309506,2015-04-07 13:11:38,25.94,459
0606309538,2015-04-07 13:11:48,25.94,460
0606309570,2015-04-07 13:11:58,26.00,461
0606309602,2015-04-07 13:12:08,25.94,462
0606309634,2015-04-07 13:12:18,25.94,463
0606309667,2015-04-07 13:12:28,25.94,464
0606309699,2015-04-07 13:12:38,25.94,465
0606309731,2015-04-07 13:12:48,25.94,466
0606309763,2015-04-07 13:12:58,25.87,467
0609509827,2015-04-07 13:13:08,25.94,468
0609509795,2015-04-07 13:13:19,26.00,469
0609509763,2015-04-07 13:13:29,25.94,470
0609509731,2015-04-07 13:13:39,25.94,471
0609509699,2015-04-07 13:13:49,25.94,472
0609509667,2015-04-07 13:13:59,25.94,473
0609509634,2015-04-07 13:14:09,25.94,474
0609509602,2015-04-07 13:14:19,25.94,475
0609509570,2015-04-07 13:14:29,25.94,476
0609509538,2015-04-07 13:14:39,25.94,477
0609509506,2015-04-07 13:14:49,25.94,478
0609509474,2015-04-07 13:14:59,25.94,479
0609509442,2015-04-07 13:15:09,25.94,480
0609509410,2015-04-07 13:15:20,25.94,481
0609509378,2015-04-07 13:15:30,26.00,482
0609509346,2015-04-07 13:15:40,25.94,483
0609509314,2015-04-07 13:15:50,26.00,484
0609509282,2015-04-07 13:16:00,26.00,485
0609509250,2015-04-07 13:16:10,26.00,486
0609509218,2015-04-07 13:16:20,25.94,487
0609509186,2015-04-07 13:16:30,25.94,488
0609509154,2015-04-07 13:16:40,25.94,489
0609509122,2015-04-07 13:16:50,25.94,490
0609509089,2015-04-07 13:17:00,25.94,491
0609509057,2015-04-07 13:17:11,25.94,492
0609509025,2015-04-07 13:17:21,25.94,493
0609508993,2015-04-07 13:17:31,25.94,494
0609508961,2015-04-07 13:17:41,25.94,495
0609508929,2015-04-07 13:17:51,25.94,496
0609508897,2015-04-07 13:18:01,25.94,497
0609508865,2015-04-07 13:18:11,25.94,498
0609508833,2015-04-07 13:18:21,25.94,499
0609508801,2015-04-07 13:18:31,25.94,500
0609508769,2015-04-07 13:18:41,25.94,501
0609508737,2015-04-07 13:18:51,25.94,502
0609508705,2015-04-07 13:19:02,25.94,503
0609508673,2015-04-07 13:19:12,25.94,504
0609508641,2015-04-07 13:19:22,25.94,505
0609508609,2015-04-07 13:19:32,25.94,506
0609508576,2015-04-07 13:19:42,25.94,507
0609508544,2015-04-07 13:19:52,25.94,508
0609508512,2015-04-07 13:20:02,25.94,509
0609508480,2015-04-07 13:20:12,25.94,510
0609508448,2015-04-07 13:20:22,25.94,511
0609508416,2015-04-07 13:20:33,25.94,512
0609508384,2015-04-07 13:20:43,25.94,513
0609508352,2015-04-07 13:20:53,25.94,514
0609508320,2015-04-07 13:21:03,25.94,515
0609508288,2015-04-07 13:21:13,25.94,516
0609508256,2015-04-07 13:21:23,25.94,517
0609508224,2015-04-07 13:21:33,25.94,518
0609508192,2015-04-07 13:21:43,25.94,519
0609508160,2015-04-07 13:21:53,25.94,520
0609508128,2015-04-07 13:22:03,25.94,521
0609508096,2015-04-07 13:22:14,25.94,522
0609508063,2015-04-07 13:22:24,26.00,523
0609508031,2015-04-07 13:22:34,25.94,524
0609507999,2015-04-07 13:22:44,25.94,525
0609507967,2015-04-07 13:22:54,25.94,526
0609507935,2015-04-07 13:23:04,25.94,527
0609507903,2015-04-07 13:23:14,25.94,528
0609507871,2015-04-07 13:23:24,25.94,529
0609507839,2015-04-07 13:23:34,25.94,530
0609507807,2015-04-07 13:23:44,25.94,531
0609507775,2015-04-07 13:23:54,26.00,532
0609507743,2015-04-07 13:24:05,25.94,533
0609507711,2015-04-07 13:24:15,25.94,534
0609507679,2015-04-07 13:24:25,26.00,535
0609507647,2015-04-07 13:24:35,25.94,536
0609507615,2015-04-07 13:24:45,26.00,537
0609507583,2015-04-07 13:24:55,25.94,538
0609507550,2015-04-07 13:25:05,25.94,539
0609507518,2015-04-07 13:25:15,25.94,540
0609507486,2015-04-07 13:25:25,25.94,541
0609507454,2015-04-07 13:25:35,25.94,542
0609507422,2015-04-07 13:25:45,26.00,543
0612707358,2015-04-07 13:25:56,25.94,544
0612707390,2015-04-07 13:26:06,25.94,545
0612707422,2015-04-07 13:26:16,25.94,546
0612707454,2015-04-07 13:26:26,25.94,547
0612707486,2015-04-07 13:26:36,25.94,548
0612707518,2015-04-07 13:26:46,25.94,549
0612707550,2015-04-07 13:26:56,25.94,550
0612707583,2015-04-07 13:27:06,26.00,551
0612707615,2015-04-07 13:27:16,25.94,552
0612707647,2015-04-07 13:27:26,25.94,553
0612707679,2015-04-07 13:27:36,25.94,554
0612707711,2015-04-07 13:27:46,25.94,555
0612707743,2015-04-07 13:27:57,25.94,556
0612707775,2015-04-07 13:28:07,25.94,557
0612707807,2015-04-07 13:28:17,25.94,558
0612707839,2015-04-07 13:28:27,26.00,559
0612707871,2015-04-07 13:28:37,26.00,560
0612707903,2015-04-07 13:28:47,26.00,561
0612707935,2015-04-07 13:28:57,25.94,562
0612707967,2015-04-07 13:29:07,25.94,563
0612707999,2015-04-07 13:29:18,26.00,564
0612708031,2015-04-07 13:29:28,25.94,565
0612708063,2015-04-07 13:29:38,25.94,566
0612708096,2015-04-07 13:29:48,25.94,567
0612708128,2015-04-07 13:29:58,25.94,568
0612708160,2015-04-07 13:30:08,26.00,569
0612708192,2015-04-07 13:30:18,25.94,570
0612708224,2015-04-07 13:30:28,25.94,571
0612708256,2015-04-07 13:30:38,25.94,572
0612708288,2015-04-07 13:30:48,25.94,573
0612708320,2015-04-07 13:30:58,25.94,574
0612708352,2015-04-07 13:31:08,26.00,575
0612708384,2015-04-07 13:31:18,25.94,576
0612708416,2015-04-07 13:31:29,25.94,577
0612708448,2015-04-07 13:31:39,25.94,578
0612708480,2015-04-07 13:31:49,25.94,579
0612708512,2015-04-07 13:31:59,25.94,580
0612708544,2015-04-07 13:32:09,26.00,581
